[	8.17350e-01	8.17350e-01	8.17350e-01	8.17350e-01	8.17350e-01	]	1.37809e+00	4.36455e-01	2.67087e+00
[	8.17620e-01	8.17620e-01	8.17620e-01	8.17620e-01	8.17620e-01	]	1.37850e+00	4.36125e-01	2.67091e+00
[	8.17880e-01	8.17880e-01	8.17880e-01	8.17880e-01	8.17880e-01	]	1.37890e+00	4.35798e-01	2.67094e+00
[	8.18150e-01	8.18150e-01	8.18150e-01	8.18150e-01	8.18150e-01	]	1.37930e+00	4.35473e-01	2.67097e+00
[	8.18410e-01	8.18410e-01	8.18410e-01	8.18410e-01	8.18410e-01	]	1.37969e+00	4.35150e-01	2.67101e+00
[	8.18670e-01	8.18670e-01	8.18670e-01	8.18670e-01	8.18670e-01	]	1.38009e+00	4.34830e-01	2.67103e+00
[	8.18920e-01	8.18920e-01	8.18920e-01	8.18920e-01	8.18920e-01	]	1.38047e+00	4.34513e-01	2.67106e+00
[	8.19180e-01	8.19180e-01	8.19180e-01	8.19180e-01	8.19180e-01	]	1.38086e+00	4.34197e-01	2.67108e+00
[	8.19430e-01	8.19430e-01	8.19430e-01	8.19430e-01	8.19430e-01	]	1.38125e+00	4.33884e-01	2.67110e+00
[	8.19670e-01	8.19670e-01	8.19670e-01	8.19670e-01	8.19670e-01	]	1.38163e+00	4.33573e-01	2.67112e+00
[	8.19920e-01	8.19920e-01	8.19920e-01	8.19920e-01	8.19920e-01	]	1.38201e+00	4.33264e-01	2.67113e+00
[	8.20160e-01	8.20160e-01	8.20160e-01	8.20160e-01	8.20160e-01	]	1.38238e+00	4.32957e-01	2.67114e+00
[	8.20390e-01	8.20390e-01	8.20390e-01	8.20390e-01	8.20390e-01	]	1.38276e+00	4.32652e-01	2.67114e+00
[	8.20630e-01	8.20630e-01	8.20630e-01	8.20630e-01	8.20630e-01	]	1.38313e+00	4.32349e-01	2.67114e+00
[	8.20860e-01	8.20860e-01	8.20860e-01	8.20860e-01	8.20860e-01	]	1.38350e+00	4.32047e-01	2.67113e+00
[	8.21090e-01	8.21090e-01	8.21090e-01	8.21090e-01	8.21090e-01	]	1.38387e+00	4.31746e-01	2.67112e+00
[	8.21310e-01	8.21310e-01	8.21310e-01	8.21310e-01	8.21310e-01	]	1.38424e+00	4.31447e-01	2.67110e+00
[	8.21540e-01	8.21540e-01	8.21540e-01	8.21540e-01	8.21540e-01	]	1.38460e+00	4.31149e-01	2.67108e+00
[	8.21750e-01	8.21750e-01	8.21750e-01	8.21750e-01	8.21750e-01	]	1.38497e+00	4.30851e-01	2.67105e+00
[	8.21970e-01	8.21970e-01	8.21970e-01	8.21970e-01	8.21970e-01	]	1.38533e+00	4.30554e-01	2.67101e+00
[	8.22180e-01	8.22180e-01	8.22180e-01	8.22180e-01	8.22180e-01	]	1.38569e+00	4.30257e-01	2.67097e+00
[	8.22390e-01	8.22390e-01	8.22390e-01	8.22390e-01	8.22390e-01	]	1.38606e+00	4.29960e-01	2.67091e+00
[	8.22590e-01	8.22590e-01	8.22590e-01	8.22590e-01	8.22590e-01	]	1.38642e+00	4.29662e-01	2.67085e+00
[	8.22790e-01	8.22790e-01	8.22790e-01	8.22790e-01	8.22790e-01	]	1.38679e+00	4.29364e-01	2.67077e+00
[	8.22990e-01	8.22990e-01	8.22990e-01	8.22990e-01	8.22990e-01	]	1.38716e+00	4.29063e-01	2.67068e+00
[	8.23180e-01	8.23180e-01	8.23180e-01	8.23180e-01	8.23180e-01	]	1.38753e+00	4.28761e-01	2.67058e+00
[	8.23370e-01	8.23370e-01	8.23370e-01	8.23370e-01	8.23370e-01	]	1.38790e+00	4.28456e-01	2.67046e+00
[	8.23560e-01	8.23560e-01	8.23560e-01	8.23560e-01	8.23560e-01	]	1.38828e+00	4.28147e-01	2.67033e+00
[	8.23740e-01	8.23740e-01	8.23740e-01	8.23740e-01	8.23740e-01	]	1.38866e+00	4.27834e-01	2.67018e+00
[	8.23920e-01	8.23920e-01	8.23920e-01	8.23920e-01	8.23920e-01	]	1.38905e+00	4.27516e-01	2.67001e+00
[	8.24090e-01	8.24090e-01	8.24090e-01	8.24090e-01	8.24090e-01	]	1.38945e+00	4.27193e-01	2.66981e+00
[	8.24260e-01	8.24260e-01	8.24260e-01	8.24260e-01	8.24260e-01	]	1.38985e+00	4.26861e-01	2.66959e+00
[	8.24430e-01	8.24430e-01	8.24430e-01	8.24430e-01	8.24430e-01	]	1.39027e+00	4.26522e-01	2.66935e+00
[	8.24590e-01	8.24590e-01	8.24590e-01	8.24590e-01	8.24590e-01	]	1.39070e+00	4.26173e-01	2.66907e+00
[	8.24740e-01	8.24740e-01	8.24740e-01	8.24740e-01	8.24740e-01	]	1.39114e+00	4.25813e-01	2.66876e+00
[	8.24890e-01	8.24890e-01	8.24890e-01	8.24890e-01	8.24890e-01	]	1.39159e+00	4.25440e-01	2.66841e+00
[	8.25040e-01	8.25040e-01	8.25040e-01	8.25040e-01	8.25040e-01	]	1.39207e+00	4.25052e-01	2.66803e+00
[	8.25180e-01	8.25180e-01	8.25180e-01	8.25180e-01	8.25180e-01	]	1.39256e+00	4.24648e-01	2.66759e+00
[	8.25320e-01	8.25320e-01	8.25320e-01	8.25320e-01	8.25320e-01	]	1.39308e+00	4.24225e-01	2.66711e+00
[	8.25450e-01	8.25450e-01	8.25450e-01	8.25450e-01	8.25450e-01	]	1.39362e+00	4.23780e-01	2.66657e+00
[	8.25570e-01	8.25570e-01	8.25570e-01	8.25570e-01	8.25570e-01	]	1.39420e+00	4.23311e-01	2.66598e+00
[	8.25690e-01	8.25690e-01	8.25690e-01	8.25690e-01	8.25690e-01	]	1.39481e+00	4.22814e-01	2.66531e+00
[	8.25800e-01	8.25800e-01	8.25800e-01	8.25800e-01	8.25800e-01	]	1.39545e+00	4.22286e-01	2.66457e+00
[	8.25910e-01	8.25910e-01	8.25910e-01	8.25910e-01	8.25910e-01	]	1.39614e+00	4.21723e-01	2.66374e+00
[	8.26010e-01	8.26010e-01	8.26010e-01	8.26010e-01	8.26010e-01	]	1.39688e+00	4.21121e-01	2.66283e+00
[	8.26110e-01	8.26110e-01	8.26110e-01	8.26110e-01	8.26110e-01	]	1.39767e+00	4.20475e-01	2.66181e+00
[	8.26200e-01	8.26200e-01	8.26200e-01	8.26200e-01	8.26200e-01	]	1.39852e+00	4.19780e-01	2.66068e+00
[	8.26280e-01	8.26280e-01	8.26280e-01	8.26280e-01	8.26280e-01	]	1.39943e+00	4.19030e-01	2.65942e+00
[	8.26350e-01	8.26350e-01	8.26350e-01	8.26350e-01	8.26350e-01	]	1.40042e+00	4.18217e-01	2.65803e+00
[	8.26420e-01	8.26420e-01	8.26420e-01	8.26420e-01	8.26420e-01	]	1.40150e+00	4.17336e-01	2.65648e+00
[	8.26480e-01	8.26480e-01	8.26480e-01	8.26480e-01	8.26480e-01	]	1.40267e+00	4.16378e-01	2.65477e+00
[	8.26530e-01	8.26530e-01	8.26530e-01	8.26530e-01	8.26530e-01	]	1.40394e+00	4.15335e-01	2.65286e+00
[	8.26580e-01	8.26580e-01	8.26580e-01	8.26580e-01	8.26580e-01	]	1.40533e+00	4.14195e-01	2.65075e+00
[	8.26610e-01	8.26610e-01	8.26610e-01	8.26610e-01	8.26610e-01	]	1.40685e+00	4.12949e-01	2.64841e+00
[	8.26640e-01	8.26640e-01	8.26640e-01	8.26640e-01	8.26640e-01	]	1.40852e+00	4.11585e-01	2.64581e+00
[	8.26650e-01	8.26650e-01	8.26650e-01	8.26650e-01	8.26650e-01	]	1.41034e+00	4.10089e-01	2.64294e+00
[	8.26660e-01	8.26660e-01	8.26660e-01	8.26660e-01	8.26660e-01	]	1.41234e+00	4.08447e-01	2.63975e+00
[	8.26660e-01	8.26660e-01	8.26660e-01	8.26660e-01	8.26660e-01	]	1.41454e+00	4.06643e-01	2.63621e+00
[	8.26650e-01	8.26650e-01	8.26650e-01	8.26650e-01	8.26650e-01	]	1.41696e+00	4.04658e-01	2.63230e+00
[	8.26620e-01	8.26620e-01	8.26620e-01	8.26620e-01	8.26620e-01	]	1.41962e+00	4.02473e-01	2.62797e+00
[	8.26590e-01	8.26590e-01	8.26590e-01	8.26590e-01	8.26590e-01	]	1.42254e+00	4.00068e-01	2.62317e+00
[	8.26540e-01	8.26540e-01	8.26540e-01	8.26540e-01	8.26540e-01	]	1.42576e+00	3.97417e-01	2.61785e+00
[	8.26490e-01	8.26490e-01	8.26490e-01	8.26490e-01	8.26490e-01	]	1.42931e+00	3.94496e-01	2.61197e+00
[	8.26410e-01	8.26410e-01	8.26410e-01	8.26410e-01	8.26410e-01	]	1.43322e+00	3.91276e-01	2.60546e+00
[	8.26330e-01	8.26330e-01	8.26330e-01	8.26330e-01	8.26330e-01	]	1.43752e+00	3.87728e-01	2.59825e+00
[	8.26220e-01	8.26220e-01	8.26220e-01	8.26220e-01	8.26220e-01	]	1.44225e+00	3.83822e-01	2.59028e+00
[	8.26090e-01	8.26090e-01	8.26090e-01	8.26090e-01	8.26090e-01	]	1.44744e+00	3.79532e-01	2.58147e+00
[	8.25900e-01	8.25900e-01	8.25900e-01	8.25900e-01	8.25900e-01	]	1.45310e+00	3.74849e-01	2.57173e+00
[	8.25580e-01	8.25580e-01	8.25580e-01	8.25580e-01	8.25580e-01	]	1.45917e+00	3.69817e-01	2.56096e+00
[	8.24940e-01	8.24940e-01	8.24940e-01	8.24940e-01	8.24940e-01	]	1.46543e+00	3.64630e-01	2.54907e+00
[	8.23450e-01	8.23450e-01	8.23450e-01	8.23450e-01	8.23450e-01	]	1.47111e+00	3.59909e-01	2.53594e+00
[	8.19590e-01	8.19590e-01	8.19590e-01	8.19590e-01	8.19590e-01	]	1.47404e+00	3.57471e-01	2.52144e+00
[	8.09270e-01	8.09270e-01	8.09270e-01	8.09270e-01	8.09270e-01	]	1.46811e+00	3.62400e-01	2.50546e+00
[	7.81860e-01	7.81860e-01	7.81860e-01	7.81860e-01	7.81860e-01	]	1.43704e+00	3.88126e-01	2.48785e+00
[	7.14310e-01	7.14310e-01	7.14310e-01	7.14310e-01	7.14310e-01	]	1.34261e+00	4.65241e-01	2.46851e+00
[	5.79560e-01	5.79560e-01	5.79560e-01	5.79560e-01	5.79560e-01	]	1.12096e+00	6.39214e-01	2.44735e+00
[	4.11080e-01	4.11080e-01	4.11080e-01	4.11080e-01	4.11080e-01	]	7.37355e-01	9.10685e-01	2.42448e+00
[	3.53250e-01	3.53250e-01	3.53250e-01	3.53250e-01	3.53250e-01	]	2.71489e-01	1.16770e+00	2.40032e+00
[	5.07870e-01	5.07870e-01	5.07870e-01	5.07870e-01	5.07870e-01	]	-1.47025e-01	1.29475e+00	2.37584e+00
[	8.08320e-01	8.08320e-01	8.08320e-01	8.08320e-01	8.08320e-01	]	-4.57266e-01	1.29497e+00	2.35244e+00
[	1.12870e+00	1.12870e+00	1.12870e+00	1.12870e+00	1.12870e+00	]	-6.64831e-01	1.23441e+00	2.33164e+00
[	1.39610e+00	1.39610e+00	1.39610e+00	1.39610e+00	1.39610e+00	]	-7.97919e-01	1.16387e+00	2.31478e+00
[	1.59980e+00	1.59980e+00	1.59980e+00	1.59980e+00	1.59980e+00	]	-8.84318e-01	1.10280e+00	2.30284e+00
[	1.77970e+00	1.77970e+00	1.77970e+00	1.77970e+00	1.77970e+00	]	-9.52187e-01	1.04556e+00	2.29655e+00
[	1.91860e+00	1.91860e+00	1.91860e+00	1.91860e+00	1.91860e+00	]	-1.00000e+00	9.99999e-01	2.29655e+00
